#SampleID	SMPL0	SMPL1	SMPL10	SMPL11	SMPL12	SMPL13	SMPL14	SMPL15	SMPL16	SMPL17	SMPL18	SMPL19	SMPL2	SMPL20	SMPL21	SMPL22	SMPL23	SMPL24	SMPL25	SMPL27	SMPL28	SMPL29	SMPL3	SMPL30	SMPL31	SMPL32	SMPL33	SMPL34	SMPL35	SMPL36	SMPL37	SMPL38	SMPL39	SMPL4	SMPL40	SMPL41	SMPL42	SMPL43	SMPL44	SMPL45	SMPL46	SMPL47	SMPL48	SMPL49	SMPL5	SMPL50	SMPL51	SMPL52	SMPL53	SMPL54	SMPL55	SMPL56	SMPL57	SMPL58	SMPL59	SMPL6	SMPL7	SMPL8	SMPL9
GROUP	KLT	KRN	KRN	KLT	KRN	KLT	KRN	KRN	KRN	KLT	KRN	KRN	KLT	KLT	KRN	KLT	KRN	KLT	KRN	KRN	KLT	KLT	KLT	KLT	KLT	KRN	KLT	KRN	KRN	KRN	KLT	KLT	KLT	KLT	KLT	KRN	KLT	KLT	KRN	KRN	KRN	KRN	KLT	KLT	KLT	KLT	KRN	KLT	KRN	KLT	KRN	KLT	KLT	KRN	KRN	KRN	KRN	KRN	KLT
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Lachnospiraceae|g_Roseburia|s_?	4.000560663524121e-05	0.032075344794374634	2.9230175379128757e-05	0.004200668075424808	0.0009627717062666107	0.0005630668426753845	7.780738193581781e-05	0.008219879623602589	0.020468615314251985	0.004120283952632256	0.01715898089487415	0.0013931988444359517	2.6980822916374084e-05	0.0006778807712840274	0.0008364594830272782	0.0005483024122134466	1.5488380945268702e-05	0.00024573210150348235	0.005469547100017678	0.004551268727541309	0.03462763384570418	0.01578550224947649	0.006264096113618181	0.0	0.024430561015714725	0.023582803438553443	0.0018653513854182066	0.0170341597143275	0.0	0.0001609103748185168	0.010471412774479067	0.0022626725206092656	0.0	0.0033006836411045154	0.0061404040610509	0.14565745079275183	0.000575658716725425	0.0031042761765018	4.0526331713204584e-05	0.09519494549372096	0.0013512259860294885	0.03774318573474978	0.0001329717816021669	0.0004585310638787462	0.01798930812349427	0.09450319127573456	0.0013034138404737707	0.00018356009036300772	0.052708764034345455	0.0014701910586844597	8.699028428505892e-06	8.88926517616714e-05	0.006059221909549753	0.011888873620775972	0.026871163355231497	0.00010703558593828529	7.665434636270299e-06	0.041870816777557635	0.14329039790009518
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Peptostreptococcaceae|g_?|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014956566411407287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.02275937046292e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Ruminococcaceae|g_?|s_?	0.007969116841740048	0.0	0.0	0.0	3.1696187860629155e-05	0.01106063976106894	0.009077527892512077	0.0	0.0	0.0	0.0002729062567773225	0.0	0.00971309624989467	0.0	8.417202344928585e-05	0.0	5.1627936484229004e-06	0.0	0.0	0.0	0.0020333598343510316	1.2513279627012677e-05	1.0349601179046974e-05	0.0	0.0	0.0	0.0	1.4709982482148102e-05	0.010523424004287829	0.0	0.0	0.0	0.00016884659923785498	0.0	0.0	0.006696894289321923	0.0	0.016482632157564202	0.0	0.0	0.0	1.9270246083221536e-05	0.0	0.0	6.410443874741834e-05	0.012262755426470493	0.0	0.0	0.0012845777419635026	0.0	0.0	6.9719726871899125e-06	0.0	1.7574092565818137e-05	8.704620458448816e-06	6.487005208380926e-06	0.0	5.4156636630248235e-05	0.010212590952875628
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Ruminococcaceae|g_Faecalibacterium|s_?	8.001121327048241e-05	2.692578786516234e-05	0.0	1.3086193381385695e-05	0.0	0.00011149838468819496	0.0	0.0	0.0	0.0	1.7056641048582656e-05	5.2573541299469874e-05	0.002230414694420258	0.0	0.0005208143950924562	0.0	0.0	8.191070050116079e-05	0.0	1.25206842573351e-05	0.0	1.8769919440519017e-05	0.00035706124067712064	0.0	0.0	0.0012943626406387372	0.0	0.0020961725037061045	9.566749094807117e-05	0.008970753396132312	0.0	0.009509101658041018	0.0	0.0	0.02970241964415319	0.0	4.428143974810962e-05	0.0	0.0	0.0	0.0	0.0	1.3997029642333357e-05	6.324566398327534e-05	3.205221937370917e-05	0.0	0.006033780924440377	3.6712018072601545e-05	8.962170292768622e-05	2.7352391789478317e-05	0.0	0.0	0.0	2.6361138848727208e-05	0.0	0.0	0.027672219036935775	2.3209987127249242e-05	5.6684131098292115e-05
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Ruminococcaceae|g_Faecalibacterium|s_prausnitzii	0.00016002242654096483	0.0	0.0	0.0	0.0	0.0	0.01001121647574189	0.0	0.0	0.0	0.0	0.0	0.0002518210138861581	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.892203125028556e-05	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Ruminococcaceae|g_Ruminococcus|s_?	0.001296181654981815	0.0	0.0	0.0	0.0	0.0	7.780738193581781e-05	2.4927610685678814e-05	0.0	0.0	0.00023879297468015715	0.0	0.00014389772222066178	0.0	3.15645087934822e-05	0.0	0.0	0.0	0.0	0.015588251900382202	0.0	3.7539838881038034e-05	6.209760707428185e-05	0.0	0.002470713340457187	0.0	0.0	0.0	4.7833745474035584e-05	0.0020717210757884037	0.0	0.0	0.0	0.0	0.0	0.0	4.428143974810962e-05	0.0	3.0394748784903437e-05	0.012054361971341326	0.0	2.8905369124832302e-05	0.0	0.0	0.0012019582265140939	0.0	0.000820125562545294	0.0	2.2405425731921555e-05	0.0	0.0	0.0	0.0	2.6361138848727208e-05	2.611386137534645e-05	0.0	3.0661738545081194e-05	5.802496781812311e-05	4.2513098323719085e-05
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Ruminococcaceae|g_Ruminococcus|s_bromii	0.0	0.00018848051505613637	0.0	0.0	0.0	0.0	0.0	0.00014956566411407287	0.0	0.0	0.00020467969258299186	0.0	7.194886111033089e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.841332938931028e-05	0.0	0.0001241952141485637	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5565985092982663e-05	0.0	2.8905369124832302e-05	0.0	0.0	0.0004807832906056375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001044554455013858	0.0	0.0	0.0005106197167994833	0.003542758193643257
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Veillonellaceae|g_Dialister|s_?	0.000896125588629403	0.00012116604539323053	0.0	0.0	0.0003090378316411343	0.0008139382082238232	0.0002334221458074534	0.0016701499159404805	0.0	0.0	3.411328209716531e-05	0.0	0.0014569644374842006	0.0	0.00037877410552178637	0.00012017587117007048	0.0	0.0	0.0	3.75620527720053e-05	0.00021785998225189626	7.507967776207607e-05	0.0018629282122284553	0.0	1.8438159257143187e-05	0.0	3.135044345240683e-05	0.00013238984233933292	0.0	2.01137968523146e-05	1.3373451819258069e-05	0.0	5.427212118359624e-05	4.6325384436554606e-05	6.590773589678962e-05	0.0	0.0018155390296724944	2.5444886692637705e-05	1.0131582928301146e-05	0.0004474047391271966	0.0	8.671610737449691e-05	9.79792074963335e-05	3.162283199163767e-05	9.61566581211275e-05	2.665816397058803e-05	4.393529799349789e-05	0.00016520408132670696	0.0002464596830511371	6.83809794736958e-05	0.0	0.0002509910167388369	0.0	0.0002636113884872721	6.528465343836613e-05	0.000749249101567997	0.0	5.802496781812311e-05	0.0028200355221400324
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Veillonellaceae|g_Veillonella|s_dispar	0.0003360470957360261	1.346289393258117e-05	0.0	0.0	0.0	0.00010034854621937547	0.007936352957453416	3.7391416028518217e-05	2.2667348077798435e-05	0.0	0.0001535097694372439	0.0	0.0004676675972171508	0.0	0.00034720959672830416	0.0	0.0	0.0	0.0	2.50413685146702e-05	0.00012103332347327569	0.0	0.00018629282122284554	0.0	1.8438159257143187e-05	1.2096847108773246e-05	0.0	0.0	0.0	8.04551874092584e-05	0.0	1.1754142964203977e-05	0.00010854424236719247	0.0	6.590773589678962e-05	0.0	0.00022140719874054812	8.481628897545903e-06	1.0131582928301146e-05	0.0	0.0	0.0	9.79792074963335e-05	0.0	0.00016026109686854585	9.33035738970581e-05	0.0	0.0004956122439801209	0.0	0.0	0.0	0.0	4.1884022416242535e-05	0.00017134740251672687	0.0	0.0002043406640639992	7.665434636270298e-05	2.3209987127249242e-05	0.00022673652439316846
d_Bacteria|p_Firmicutes|c_Clostridia|o_Clostridiales|f_Veillonellaceae|g_Veillonella|s_parvula	0.001824255662566999	0.0010231799388761688	0.0	0.0	0.0	0.002319166401514455	0.009907473299827467	0.002667254343367633	0.0	0.00016874883082452924	0.0011257383092064552	0.0	0.0008633863333239707	0.0	0.0004419031231087508	0.0	0.0	0.0	0.0	7.51241055440106e-05	0.003921479680534133	0.00045047806657245635	0.003291173174936938	0.0	0.0004425158221714365	0.00021774324795791842	0.0	0.0002206497372322215	0.0007175061821105337	0.0014481933733666511	2.6746903638516137e-05	0.00021157457335567158	0.0	0.0	0.0004393849059785975	0.0	0.00584515004675047	6.785303118036722e-05	0.00016210532685281834	0.0005880176571386013	0.0	0.0001445268456241615	0.0007558396006860013	0.0002213598239414637	0.0017949242849277134	0.0	0.00011716079464932771	0.00036712018072601545	0.0007617844748853329	0.0009026289290527845	0.0002087766822841414	0.0	8.376804483248507e-05	0.0006063061935207258	0.00023502475237811805	0.0005059864062537122	0.0031274973315982813	0.00030172983265424014	0.002040628719538516
d_Bacteria|p_Firmicutes|c_Clostridia|o_Eubacteriales|f_Anaerofustaceae|g_Anaerofustis|s_Anaerofustis sp. Marseille-P2832	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003489865495995034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00022537231663203182	0.0	0.00018769919440519015	0.0	0.0	0.0	0.0	9.40513303572205e-05	0.0	0.0	0.0	0.00010698761455406455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0263165856602292e-05	0.0	0.0	0.0	0.0	3.162283199163767e-05	0.0	0.0	0.0	0.0	0.00031367596024690176	0.0	0.0	0.0	0.00011169072644331342	0.0	5.22277227506929e-05	0.0	0.00012264695418032478	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Eubacteriales|f_Anaerofustaceae|g_Anaerofustis|s_Anaerofustis stercorihominis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.412994744644431e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.785303118036722e-05	0.0	0.00017896189565087865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Eubacteriales|f_Eubacteriaceae|g_Eubacterium|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2667348077798435e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.135044345240683e-05	0.0	0.0	0.0	0.003717819605753743	0.0	0.0	0.0	0.0	0.0	0.0	0.0003731916714920197	0.0010334214586867167	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Eubacteriales|f_Eubacteriaceae|g_Pseudoramibacter|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.00010374317591442375	0.0	0.0	0.0	0.0	0.0	0.0009353351944343016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.412994744644431e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003465561316176444	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Lachnospirales|f_?|g_?|s_?	3.2004485308192966e-05	5.385157573032468e-06	0.0	1.0468954705108557e-05	9.508856358188749e-06	0.0	0.01739773060084886	0.00012962357556552982	0.00046694737040264774	0.006862452453530856	6.140390777489756e-05	0.0	0.0003957187361068199	0.0	4.419031231087507e-05	0.0	0.0	0.0	0.0	0.0	0.00014523998816793083	3.7539838881038034e-05	0.0003291173174936938	0.0	5.9002109622858204e-05	6.774234380913018e-05	3.7620532142888194e-05	3.5303957957155445e-05	1.9133498189614234e-05	4.02275937046292e-05	4.8144426549329046e-05	4.701657185681591e-06	0.0	0.0	0.060055128949154706	0.0	0.0	0.00014927666859680788	0.0008551055991486167	1.0226394037193067e-05	0.00015201292342831746	5.781073824966461e-06	2.2395247427733374e-05	5.6921097584947805e-05	8.333577037164384e-05	0.0017274490252941043	0.00022260550983372264	0.0045229206265445104	0.0009858387322045485	0.006684924553348501	0.0	8.366367224627896e-06	3.9091754255159695e-05	3.163336661847265e-05	5.22277227506929e-06	0.0012416127968841093	0.0	0.002172454795110529	0.010214480423912238
d_Bacteria|p_Firmicutes|c_Clostridia|o_Lachnospirales|f_Defluviitaleaceae|g_Defluviitaleaceae UCG-011|s_?	0.0	4.038868179774351e-05	0.0	0.0	0.0	0.0	0.0	0.00014956566411407287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005258687388080743	0.0	0.00030031871104830427	0.0	0.0	0.0	2.4193694217546493e-05	0.0	2.2064973723222154e-05	0.0	0.0007442104835356403	0.0001738548736503549	0.00011754142964203976	0.0	0.0	0.0	0.0	0.0	8.481628897545902e-05	8.105266342640917e-05	8.948094782543933e-05	0.0	2.8905369124832302e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019585396031509837	0.0	0.0	8.123495494537235e-05	2.8342065549146058e-05
d_Bacteria|p_Firmicutes|c_Clostridia|o_Lachnospirales|f_Lachnospiraceae|g_?|s_?	0.0038420622600930697	0.003030112770111662	6.40280032114249e-05	0.00017012051395801404	5.660033546540921e-07	0.00379519263691056	0.010318740890059646	0.0010543785805502003	0.0007010686941204801	3.281227266032513e-05	0.001515604390316916	4.193365794124383e-05	0.000983301101841189	0.0003403081838084464	0.0014264151830959335	0.00012339486771926878	3.6877097488735005e-07	0.0008322712247350088	0.00011394889791703496	0.0021162937510195686	0.003737047949527236	0.0014283014888547328	0.003113381811825452	0.0015328548469158369	0.0018525960015510537	0.0011981639041070643	0.004489084926732731	0.003592913221264674	0.0009532582133754232	0.0018332289131109591	0.00551272788920988	0.0008004011637529376	0.0056964190686750816	0.0008741158849040363	0.0007610774264272136	0.00047834959209442306	0.006175152204873287	0.0013641286476886328	0.0014606365388300816	0.0026899068601402474	1.2064517732406146e-05	0.002285244718547754	0.0028723904401731244	0.0021563759720011973	0.00235774599416844	0.0011107568321078345	0.00114929160465531	0.01101273132611207	0.005187389519457267	0.0007401426968748121	0.0007062782605048831	0.0034264755767293	0.0021340906659704528	0.002294360549083865	0.002519676743418845	0.0017792928571559114	0.0012253744797123519	0.002255513391901614	0.0020058759486865866
d_Bacteria|p_Firmicutes|c_Clostridia|o_Lachnospirales|f_Lachnospiraceae|g_Agathobacter|s_?	0.014028632726757915	0.01140755879220711	0.0	0.003411134408081205	0.0014580246415889413	0.0067716685633963745	0.015889996444225903	0.052439383679106326	0.005885954717534994	9.37493504580718e-05	0.022571621654291045	0.0	0.02392299631918502	0.0	0.05662672877550706	0.0	0.0	0.0	6.215394431838271e-05	0.017311932766475333	0.059629084031167165	0.016805334539078027	0.011922740558262115	0.049523002746511655	0.07916116374400141	0.003048405471410858	0.14776509013901087	0.03612771697615574	0.10371950476953383	0.005605044722845003	0.030660867204285663	0.013156804024598984	0.06371547026954198	0.0	0.0018161242780448698	0.0	0.0008856287949621925	0.012343597255561802	0.007895880295456027	0.010379789947750961	0.0	0.01957857002055308	0.002594116160379116	0.07204735222094782	0.043152971350137105	0.010485544495097957	0.010886190502833367	0.0005751549498040909	0.00851406177813019	0.0048960781303166185	0.0014498380714176484	0.005870401002613907	0.02152838752194866	0.09002328916840342	0.02248403464417329	0.0008627716927146632	0.002892424002752659	0.025708929074616412	0.08566861679988548
d_Bacteria|p_Firmicutes|c_Clostridia|o_Lachnospirales|f_Lachnospiraceae|g_Agathobacter|s_uncultured organism	0.007489049562117153	0.0	0.0	0.0	0.0	0.0010926841699443106	0.0	0.00032405893891382457	0.0	0.0	3.411328209716531e-05	0.0	3.5974430555165446e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00037562052772005305	0.0006777866114503439	0.00045047806657245635	0.00031048803537140924	0.0	0.005052055636457233	2.4193694217546493e-05	9.40513303572205e-05	0.00030890963212511013	0.005118210765721807	0.00012068278111388761	0.0037980603166692917	0.00023508285928407953	0.0007959911106927448	0.0	0.0	0.0	8.856287949621924e-05	0.00015266932015582625	0.00014184216099621602	7.6697955278948e-05	0.0	0.00023124295299865841	0.0029953643434593386	3.162283199163767e-05	0.00028846997436338253	2.665816397058803e-05	2.929019866233193e-05	0.0010646485241054449	0.0004929193661022742	2.7352391789478317e-05	0.0	8.366367224627895e-05	0.0003629948609407686	5.2722277697454415e-05	0.0012534653460166295	0.00013622710937599946	0.0010424991105327606	9.283994850899697e-05	0.0004534730487863369
d_Bacteria|p_Firmicutes|c_Clostridia|o_Lachnospirales|f_Lachnospiraceae|g_Anaerostignum|s_?	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00010233984629149593	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.412994744644431e-05	4.7833745474035584e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025641775498967337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Lachnospirales|f_Lachnospiraceae|g_Anaerostipes|s_?	0.00015087828788148112	3.84654112359462e-05	0.0	0.0	0.0	0.0037973164156665253	0.00021489657867987776	0.0072503736222917226	3.8858310990511595e-05	0.0	0.00010233984629149593	0.0	1.027840873004727e-05	0.0	0.00022996999263822743	0.0	0.0	0.0	0.0009056717600678623	3.93507219516246e-05	0.0025313255080696515	6.971684363621348e-05	0.004497640969522985	0.005659771742458474	0.00038456732164898646	0.0	0.00025528218239816993	0.00036564813598482425	0.00940274768175328	0.0008792602624011812	9.170366961776961e-05	5.037489841801704e-05	1.5506320338170354e-05	0.0	0.0	0.0	1.265183992803132e-05	2.4233225421559718e-06	8.684213938543839e-05	0.003352796330765441	0.0	0.0020027291465062385	0.0012397369111780973	0.003473993971652767	0.00038462663248451	5.712463707983149e-05	9.205491008161463e-05	0.00012586977624891958	0.0023557704769563235	0.005376698728903167	0.0	0.00045417422076551433	0.000929426402189001	3.7658769783896014e-05	0.0010259016968886105	2.224116071444889e-05	4.81827319994133e-05	3.315712446749892e-05	3.239093205616692e-05
d_Bacteria|p_Firmicutes|c_Clostridia|o_Lachnospirales|f_Lachnospiraceae|g_Blautia|s_?	0.001960274725126819	0.0023210029139769934	0.0	9.814645036039272e-06	7.131642268641561e-06	0.006924607181060347	0.014182988937200656	0.0010650321665456274	0.0004737475748259872	7.734321412790923e-05	0.0005560464981837946	0.0	0.0020118700287976277	0.0	0.018350816299810713	0.0	0.0	0.0	0.001286586647390522	0.0028190320605389983	0.005532433215963433	0.0009178490606413798	0.005865895208254349	0.01857112602994187	0.003245116029257201	0.001289523901795228	0.020753993565493324	0.013157343831157369	0.012036166204904204	0.001515574592821905	0.021668335310152886	0.0014357685630775158	0.001556705342616152	1.158134610913865e-06	0.001942081284425401	0.0030136024301948656	0.027543055523324186	0.0013791128587409636	0.0011139675429667109	0.004280385054192623	0.0026095551855194496	0.007132399831552371	0.005054327403846576	0.006011500361610321	0.0015905913864203175	0.0014775287380698414	0.002814788091450098	0.00030929875226166806	0.014969064931496792	0.0025273610013477965	0.00012613591221333542	0.00145836238684295	0.004109520666073663	0.0009509780839678341	0.003960819924105673	0.005187333714881808	0.000644663052910332	0.004621688686713505	0.0044022313314211105
d_Bacteria|p_Firmicutes|c_Clostridia|o_Lachnospirales|f_Lachnospiraceae|g_Blautia|s_Blautia hydrogenotrophica	0.0007040986767802452	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005799257956518103	0.0	0.0034895197638510483	0.0	0.0	0.0	0.0	0.0	0.0	0.0007011583184107656	0.0	0.0	0.0	0.0	0.0011062895554285912	0.0	0.000188102660714441	0.0011915085810539961	0.002152518546331601	0.0	0.0243664292146882	2.3508285928407954e-05	0.0	0.0	0.0	0.0	0.0	6.785303118036722e-05	0.000486315980558455	0.0	0.0	2.8905369124832302e-05	0.0	3.162283199163767e-05	0.0072758537978319816	0.0	5.858039732466386e-05	0.0	0.007841899006172545	0.0	0.0	0.0	0.00016753608966497014	0.0	0.0006528465343836612	0.0	6.132347709016239e-05	0.00030172983265424014	5.6684131098292115e-05
d_Bacteria|p_Firmicutes|c_Clostridia|o_Lachnospirales|f_Lachnospiraceae|g_Blautia|s_human gut	8.178924023204868e-05	0.00018249700664165584	0.0	5.816085947282531e-06	0.0	0.0006987232107126883	1.1527019546047081e-05	0.002030215403622508	0.00014355987115939007	3.7499740183228716e-05	2.6532552742239687e-05	0.0	2.398295370344363e-05	0.0	8.417202344928585e-05	0.0	0.0	0.0	0.0	0.0009988723663074003	0.00040882367039862013	0.0012554990559102718	0.0012178030720678605	0.0022010223442894064	0.0005654368838857245	0.00014516216530527896	0.008513387088631367	0.0034911691757631494	0.0005527455032555222	6.704598950771534e-05	0.004009063667595363	0.00012015346141186287	0.0005628219974595166	0.0	1.952821804349322e-05	0.0	3.936127977609744e-05	0.0002054438999627785	0.0010626904760351423	0.0005766549970972757	0.0	0.00018627904547114152	0.00013997029642333358	0.006995673166150067	0.0005342036562284862	0.0002636196214869261	0.0010642105513980601	8.97404886219149e-05	0.0001892013728473376	8.81354846549857e-05	0.0006649923954235615	0.0001045795903078487	0.00023579153360255055	0.0006707445329287256	0.0009430005496652885	2.1623350694603087e-06	3.0661738545081194e-05	0.0009129261603384703	0.0003212100762236553
d_Bacteria|p_Firmicutes|c_Clostridia|o_Lachnospirales|f_Lachnospiraceae|g_Blautia|s_uncultured organism	3.2004485308192966e-05	0.0	0.0	0.0	0.0	6.689903081291698e-05	5.1871587957211874e-05	2.4927610685678814e-05	2.2667348077798435e-05	0.0	3.411328209716531e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001502482110880212	0.00024206664694655138	3.7539838881038034e-05	3.1048803537140924e-05	0.0	0.0001475052740571455	4.8387388435092985e-05	0.0005643079821433229	8.825989489288862e-05	0.00014350123642210675	4.02275937046292e-05	0.0006151787836858712	4.701657185681591e-05	3.618141412239749e-05	0.0	0.00013181547179357925	0.0	0.0007970659154659732	3.392651559018361e-05	4.0526331713204584e-05	2.5565985092982663e-05	0.0	0.00020233758387382613	8.398217785400015e-05	9.486849597491301e-05	3.205221937370917e-05	2.665816397058803e-05	8.787059598699578e-05	0.0	0.00013443255439152932	5.4704783578956634e-05	0.0	6.274775418470922e-05	0.00013961340805414177	0.0	7.834158412603934e-05	1.946101562514278e-05	0.0	0.0	2.8342065549146058e-05
d_Bacteria|p_Firmicutes|c_Clostridia|o_Lachnospirales|f_Lachnospiraceae|g_Butyrivibrio|s_Butyrivibrio crossotus	3.2004485308192966e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001405375580823503	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.135044345240683e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0263165856602292e-05	0.0	0.0	0.0	0.0	0.00018973699194982602	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d_Bacteria|p_Firmicutes|c_Clostridia|o_Lachnospirales|f_Lachnospiraceae|g_Catenibacillus|s_Catenibacillus scindens	3.2004485308192966e-05	0.00013462893932581169	0.0	0.0	0.0	8.919870775055597e-05	0.0	0.00014956566411407287	0.0	0.0	3.411328209716531e-05	0.0	0.00014389772222066178	0.0	0.0	0.0	0.0	0.0	0.0	0.0003004964221760424	0.0018397065167937905	0.00022523903328622817	3.1048803537140924e-05	0.0	0.0009587842813714457	0.0	0.0009718637470246118	0.00035303957957155446	0.0006218386911624625	0.0	0.00032096284366219365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00026342115613582975	2.5565985092982663e-05	0.0	0.00011562147649932921	0.00022395247427733371	0.0	9.61566581211275e-05	0.0	0.0	3.6712018072601545e-05	4.481085146384311e-05	0.0	0.0	0.0	0.0	0.00039541708273090813	0.00015668316825207868	1.946101562514278e-05	0.00021463216981556835	2.3209987127249242e-05	0.00017005239329487634
d_Bacteria|p_Firmicutes|c_Clostridia|o_Lachnospirales|f_Lachnospiraceae|g_Coprococcus|s_?	0.008385175150746558	0.00024233209078646105	0.0	0.0	0.0	0.0012264822315701447	0.0	0.00924814356438684	0.0	0.0	0.0013986445659837777	0.0	0.00014389772222066178	0.0	0.0	3.004396779251762e-05	0.0	0.0	0.0	0.0002003309481173616	9.682665877862056e-05	0.08307566344373717	0.01645586587468469	0.0	0.0	9.677477687018597e-05	3.135044345240683e-05	0.001588678108071995	0.0007175061821105337	4.02275937046292e-05	0.0	0.00023508285928407953	0.0	0.0	0.0	0.0	8.856287949621924e-05	0.00013570606236073445	8.105266342640917e-05	0.20463014468423324	0.0	0.0006359181207463107	0.0	0.00012649132796655068	0.0027564908661389886	0.0	0.00014645099331165963	0.0006608163253068279	4.481085146384311e-05	0.0001367619589473916	0.0	0.0004183183612313948	0.00013961340805414177	0.0	0.01713069306222727	0.0009535897656319962	0.0	0.0005338297039267325	0.0017288659984979094
