Species	SMPL0	SMPL1	SMPL10	SMPL11	SMPL12	SMPL13	SMPL14	SMPL15	SMPL16	SMPL17	SMPL18	SMPL19	SMPL2	SMPL20	SMPL21	SMPL22	SMPL23	SMPL24	SMPL25	SMPL26	SMPL27	SMPL28	SMPL29	SMPL3	SMPL30	SMPL31	SMPL32	SMPL33	SMPL34	SMPL35	SMPL36	SMPL37	SMPL38	SMPL39	SMPL4	SMPL40	SMPL41	SMPL42	SMPL43	SMPL44	SMPL45	SMPL46	SMPL47	SMPL48	SMPL49	SMPL5	SMPL50	SMPL51	SMPL52	SMPL53	SMPL54	SMPL55	SMPL56	SMPL57	SMPL58	SMPL59	SMPL6	SMPL7	SMPL8	SMPL9
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium] eligens group;?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium] eligens group;[Eubacterium] eligens	3	0	0	0	0	4	0	0	0	0	0	0	1	0	0	0	0	0	0	6	0	1	2	1	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	3	228	0	1	0	0	0	1	0	0	1	0	1	0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium] hallii group;?	3736	619	0	105	0	3711	948	40	1252	0	438	0	228	0	0	0	0	0	0	2620	0	1192	2274	759	1	535	176	0	790	0	1764	56	1840	0	0	1	0	2	82	52	470	0	19	0	948	2527	590	983	3	504	2624	4	277	393	1220	458	1107	307	772	2
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium] hallii group;[Eubacterium] hallii	356	777	0	717	0	379	12	633	4	0	204	0	2	0	7	0	0	0	0	2	1462	210	573	2185	1	1326	147	7195	2450	949	36	8502	1096	48	0	595	0	2	1906	1157	2814	0	2511	0	877	570	656	607	12	451	2192	32	2	1156	18	1706	1948	67	3267	1278
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium] ruminantium group;?	0	0	0	0	0	0	0	2	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium] ruminantium group;gut metagenome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	498	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium] ventriosum group;?	113	1297	0	1	0	72	1	12	0	0	455	0	146	0	0	0	0	0	0	0	0	3	138	203	0	65	31	0	142	355	0	64	296	0	0	17	0	1	18	53	87	0	137	0	335	618	0	6	3	545	0	0	0	0	8	568	6	2	126	44
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium] ventriosum group;rumen bacterium	3	6	0	0	0	758	17	26	0	0	5	0	1	0	8	0	0	0	0	0	0	0	1	3	0	0	0	0	2	0	0	2	3	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	4	0	0	0	83	1	2	0	1	0	1
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Eubacterium] xylanophilum group;metagenome	19440	6678	2	833	11	20715	101	1969	250	0	4622	0	333	0	953	960	0	9	2	2998	4427	565	1558	12248	1	314	1904	3128	4112	2305	2893	2743	5521	3227	0	84	0	122	1768	372	646	0	11629	235	1148	6133	70	3253	6003	3268	3710	545	26568	1779	537	3430	16520	662	3227	6276
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Ruminococcus] gauvreauii group;?	6	2	0	0	0	7	0	5	0	0	2	0	0	0	0	0	0	0	0	0	78	2	0	20	0	0	35	0	12	4	0	103	0	0	0	0	0	1	0	0	1	0	0	0	1	2	2	0	0	0	0	0	2	5	19	3	0	0	25	25
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Ruminococcus] gnavus group;?	0	0	0	0	0	9	0	0	0	0	0	0	2	0	0	1	0	0	1	0	1	0	0	0	0	0	0	3	1	0	0	3	3	5	0	0	0	4	0	0	0	0	0	0	0	0	0	0	1	1	227	0	8	0	0	2	2200	0	0	0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Ruminococcus] torques group;?	3	0	0	0	0	1	0	1	32	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	0	0	32	1	9	0	0	0	0	0	3	2	0	4	0	3	0	2	8	20	3	0	0	1	5	0	3	1	0	0	0
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;[Ruminococcus] torques group;Ruminococcus faecis	202	178	0	10	11	1304	3	19	5	0	49	0	48	0	7	53	0	0	0	0	690	67	215	306	1	2	85	7181	41	1	46	101	78	64	0	3	0	11	1054	20	56	0	588	12	214	36	326	247	8897	452	797	0	281	324	45	680	430	9	2952	56
Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae;uncultured organism;?	109	1	0	0	0	49	3	19	0	0	15	0	0	0	11	0	0	0	0	0	99	6	5	37	0	1	0	48	6	3	3	0	2	2	0	0	0	0	2	0	1	0	5	0	4	24	7	2	4	5	1	0	2	0	1	4	2	0	19	54
Bacteria;Firmicutes;Clostridia;Monoglobales;Monoglobaceae;?;?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Monoglobales;Monoglobaceae;Monoglobus;?	3	0	0	208	0	0	0	37	17	0	0	0	0	0	0	0	0	0	0	0	15	0	2	0	0	5	0	0	0	1	1	0	27	0	0	0	0	0	38	19	3	0	3	7	4	0	0	0	1	0	0	0	0	12	0	77	0	0	0	3
Bacteria;Firmicutes;Clostridia;Oscillospirales;?;?;?	46	1	0	0	0	40	0	16	26	0	18	0	0	0	0	0	0	0	0	0	10	0	22	5	0	776	36	6	9	35	0	9	24	0	0	0	0	0	246	3	45	0	9	0	3	19	0	4	0	4	0	0	0	28	0	39	0	2	3	49
Bacteria;Firmicutes;Clostridia;Oscillospirales;?;metagenome;?	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	26	0	0	4	3	0	0	1	0	0	1	0	0	0	1	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	2	1
Bacteria;Firmicutes;Clostridia;Oscillospirales;Butyricicoccaceae;?;?	0	77	0	2	0	0	0	0	0	0	358	0	0	0	0	0	0	0	0	0	0	0	0	314	0	0	29	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	607	0	0	0	0	0	0	0	0	0	0	0	59	0	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Butyricicoccaceae;Butyricicoccus;?	373	502	0	104	1	937	0	252	155	2	14	0	185	0	43	0	0	0	0	0	959	672	348	571	0	968	183	77	261	1174	1071	478	500	864	0	61	0	817	255	301	1076	0	1481	102	1211	11	58	306	2	140	422	12	0	289	849	774	0	449	1101	374
Bacteria;Firmicutes;Clostridia;Oscillospirales;Butyricicoccaceae;Butyricicoccus;Agathobaculum butyriciproducens	0	1	0	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	3	0	1	1	0	0	0	2	0	0	1	0	0	0	0	4	0	1	0	3	0	5	0	0	0	0	0	0	0	0	0	3	0	0	2	156	1
Bacteria;Firmicutes;Clostridia;Oscillospirales;Butyricicoccaceae;Butyricicoccus;Intestinibacillus sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	4	0	0	0	0	0	0	21	0	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Butyricicoccaceae;UCG-008;?	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Butyricicoccaceae;UCG-009;?	7	0	0	0	0	0	0	95	0	0	27	0	0	0	0	0	0	0	0	0	171	21	37	1	0	164	1	2	15	113	0	45	43	0	0	0	0	0	47	81	1	0	14	0	25	92	0	1	0	40	3	0	0	53	0	68	0	0	0	74
Bacteria;Firmicutes;Clostridia;Oscillospirales;Hungateiclostridiaceae;Ruminiclostridium;?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	0	0	3
Bacteria;Firmicutes;Clostridia;Oscillospirales;Hungateiclostridiaceae;Ruminiclostridium;uncultured Clostridiaceae bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;?;?	38	1320	0	0	0	0	0	1366	904	0	297	0	37	0	75	0	0	2	0	0	629	15	54	365	0	262	863	113	2289	60	56	431	718	2	0	10	0	2	554	2888	383	0	101	295	453	69	256	469	0	230	7	66	3	3375	21	277	0	1104	106	137
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;?;Clostridium phoceensis	0	0	0	0	0	0	0	0	188	0	7	0	0	0	0	0	0	0	0	0	10	0	15	0	0	198	21	0	4	0	0	0	3	0	0	0	0	0	5	1	0	0	7	0	10	0	0	0	0	1	0	0	0	14	0	6	0	0	0	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;?;Clostridium sp.	6	7	0	0	0	0	0	4	73	0	7	0	0	0	0	0	0	0	0	0	169	0	10	0	0	23	31	3	7	0	2	27	4	10	0	0	0	0	14	86	13	0	8	0	1	2	0	3	0	6	0	0	0	52	1	26	0	104	45	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;?;Intestinimonas sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	3	0	3	0	9	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	9	6
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;?;uncultured Clostridiales bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	29	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;?;uncultured organism	4	5	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	104	0	2	9	0	0	0	0	18	39	0	1	0	0	0	1	0	0	1	4	0	0	0	0	166	0	0	0	0	0	0	0	0	0	0	4	0	28	37	38
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Colidextribacter;?	278	9	0	202	0	140	0	15	3	0	40	0	0	0	8	0	0	0	0	0	80	20	91	0	0	1037	144	30	21	65	33	85	89	0	0	12	0	0	105	336	237	0	18	0	7	0	0	21	0	19	4	0	0	415	8	37	0	117	277	36
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Colidextribacter;Anaerostipes hadrus	35	3	0	0	0	0	0	15	4	1	2	0	0	0	0	0	0	0	0	0	22	0	55	20	0	64	7	4	24	132	13	11	3	0	0	121	0	0	93	0	5	0	22	0	24	0	1	23	0	23	0	2	0	204	0	5	0	203	121	51
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Colidextribacter;Clostridiales bacterium	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	72	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0	0	0	0	16	0	0	0	0	0	0	0	0	2	0	3	0	0	0	5
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Flavonifractor;?	6	0	0	0	0	0	0	10	0	0	12	0	0	0	0	0	0	0	0	0	8	0	7	0	0	11	0	0	2	71	4	11	7	0	0	0	0	0	15	1	6	0	0	2	6	0	29	0	1	0	0	27	0	16	0	0	0	0	0	13
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Flavonifractor;Flavonifractor plautii	25	2	0	0	0	86	59	8	1	0	50	0	14	0	37	0	0	0	0	0	49	59	12	0	0	139	229	4	15	243	2	72	6	61	0	5	1	2016	3	103	10	0	10	0	0	227	91	4	0	16	68	128	17	312	79	2	0	204	100	5
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Intestinimonas;?	4	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	4	0	0	0	0	1	48	0	29	0	0	0	0	1	0	0	0	0	60	7	15	0	0	0	0	2	0	0	0	2	0	0	0	16	0	0	0	0	10	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Intestinimonas;Flavonifractor plautii	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	2	0	0	0	1	2	0	0	0	0	0	0	0	11	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Intestinimonas;Intestinimonas timonensis	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	4	0	1	0	0	0	0	0	0	2	0	0	0	0	90	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;NK4A214 group;?	137	23	0	0	0	0	0	168	402	0	355	0	0	0	0	0	0	0	0	0	104	41	45	584	0	282	54	0	231	65	140	21	128	0	0	91	0	1	236	326	379	0	174	0	868	1057	0	450	0	146	0	1	0	119	26	45	0	41	7	985
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;NK4A214 group;gut metagenome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;NK4A214 group;uncultured organism	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Oscillibacter;?	12	0	0	224	0	0	0	29	5	0	78	0	0	0	0	0	0	0	0	0	203	48	12	2	0	270	3	1	18	0	4	7	43	0	0	0	0	28	30	34	20	0	0	0	19	142	0	3	0	11	0	0	0	122	3	7	0	34	37	10
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Oscillibacter;gut metagenome	213	11	0	1	0	0	0	203	133	0	162	0	121	0	0	0	0	0	0	0	220	222	31	2	0	225	69	1	175	126	8	10	64	6	0	6	0	0	64	64	31	0	9	0	4	173	0	6	0	196	55	71	0	131	92	13	0	295	270	32
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Oscillibacter;metagenome	0	0	0	0	0	0	0	48	233	0	0	0	0	0	0	0	0	0	0	0	107	0	0	0	0	62	13	0	230	111	0	0	640	0	0	0	0	2	5	0	0	0	0	0	42	0	0	1	0	0	0	4	0	3	0	0	0	0	0	8
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Papillibacter;?	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	3	4	1	1	14	2	0	0	0	0	0	2	2	9	0	0	0	3	0	0	0	1	0	0	0	0	3	0	1	0	4	0	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;Pseudoflavonifractor;Pseudoflavonifractor capillosus	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	2	0	0	2	0	0	0	0	0	0	0	0	3	2	0	0	3	1	0	0	2	0	0	0	0	0	0	0	0	0	0	14	0	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-002;?	1162	697	0	232	0	18	0	387	38	0	3013	0	0	0	188	0	0	0	0	0	6416	1468	128	237	0	765	3765	0	2250	26	2258	66	1159	0	0	829	0	0	1117	3031	888	0	344	0	1341	3351	0	573	0	203	938	46	105	126	184	428	0	418	23	1082
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-002;gut metagenome	13	615	0	17	0	3	0	127	228	0	3330	0	0	0	235	0	0	0	0	0	814	13	557	40	0	539	376	0	563	0	660	13	411	0	0	248	0	3	2332	119	816	0	18	0	1315	1151	0	96	2	114	0	54	1	7601	10	182	0	150	263	802
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-003;?	177	93	0	2	0	2	0	3	644	0	2751	0	0	0	92	0	0	0	0	0	10	0	43	3	0	0	1	1	202	178	30	0	653	0	0	142	0	0	11	618	332	0	0	0	140	0	0	57	0	23	0	0	0	835	1	55	0	90	0	857
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-003;metagenome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-005;?	24	758	0	129	0	62	0	168	0	0	58	0	0	0	0	0	0	0	0	0	169	24	543	31	0	53	93	0	2063	1	152	3	2651	0	0	6	0	0	953	309	642	0	5	0	167	26	0	519	1	106	1	0	0	52	0	81	0	84	79	60
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;UCG-005;gut metagenome	33	225	0	11	0	0	0	294	6	0	227	0	0	0	0	0	0	0	0	0	414	2	15	0	0	85	64	0	100	0	8	3	30	0	0	0	0	1	87	52	118	0	23	0	8	189	0	19	0	5	0	0	1	48	0	3	0	63	12	133
Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae;V9D2013 group;?	0	0	0	0	0	0	0	0	195	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;?;?	5391	18447	0	139	1	998	0	205	493	929	2492	2815	4	278	59	320	0	270	0	1938	580	1875	515	488	0	308	216	76	1276	271	445	356	1179	20	143	3	2	26	373	1627	258	1	673	5	98	2040	307	274	18	229	1783	285	7	470	1235	509	18	431	112	683
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;?;metagenome	7	14	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	19	0	0	90	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	69	20	0	0	0	0	0	0	0	0	0	43	0	0	0	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;?;uncultured Firmicutes bacterium	0	0	0	0	0	0	0	43	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	2	6	0	0	3	0	0	13	0	0	0	4	11	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;?;uncultured organism	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	1	0	0	6	1	1	1	0	0	0	0	0	0	0	0	0	5	1	1	0	0	0	1	0	0	0	0	1	0	0	0	2	0	5	0	0	11	1
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Anaerofilum;?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	2	0	0	0	0	0	8	21	0	19	15	0	0	0	0	0	25	0	0	0	20	0	12	0	0	1	0	0	0	0	0	0	0	0	0	2	1	2
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Anaerofilum;metagenome	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	5	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	9	2	5	0	0	0	0	0	0	0	0	0	0	2	0	0	0	19	0	0	0	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Anaerotruncus;?	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	11	0	0	0	21	2	7	0	0	2	7	0	0	0	0	0	46	7	3	0	0	0	0	0	0	1	0	0	0	0	0	9	0	4	0	1	8	5
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Anaerotruncus;Anaerotruncus sp. AT3	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Angelakisella;Ruminococcus sp.	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1	2	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Candidatus Soleaferrea;?	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	9	3	0	0	2	0	2	0	0	0	0	1	0	0	0	0	0	8	0	1	2	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Candidatus Soleaferrea;Candidatus Soleaferrea	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	4	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Candidatus Soleaferrea;Ruminococcaceae bacterium	2	1	0	0	0	0	0	39	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	4	1	6	7	28	3	11	2	0	0	0	0	0	6	0	10	0	1	0	0	1	0	0	0	4	0	0	0	2	0	5	0	8	0	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Candidatus Soleaferrea;uncultured Anaerotruncus sp.	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	12	0	0	6	2	0	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	10	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;DTU089;?	3	2	0	0	0	0	0	21	0	0	4	0	0	0	0	0	0	0	0	0	128	0	0	0	0	291	0	135	5	23	0	137	67	0	0	0	0	0	19	44	46	0	3	0	37	4	0	1	0	33	40	3	0	12	0	34	0	16	3	24
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;?	52670	11599	0	8906	361	67173	90967	13182	18738	36	12678	2	36957	0	3781	2547	0	14	36155	39480	9557	61463	56931	27979	86	25779	21285	4443	9304	24169	28791	7054	28665	7465	11	37148	41	94560	9206	44744	21250	3	22853	38408	10850	17577	36117	36704	20850	46957	44221	24539	34577	29283	33986	17526	5837	25821	18152	33272
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;metagenome	9	1	0	13	0	29	20	1	8	0	3	0	3	0	0	0	0	0	0	72	22	212	80	9	0	72	37	0	3	80	87	14	68	0	0	91	0	276	25	47	35	0	28	99	26	4	15	86	38	146	46	57	3	33	78	37	2	12	4	10
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Faecalibacterium;uncultured organism	3	2	0	3	0	3	5	2	1	0	1	0	3	0	1	0	0	0	0	54	8	97	47	5	0	31	22	0	2	41	39	5	38	0	0	45	0	127	9	21	12	0	10	61	13	0	3	24	16	70	24	44	0	23	33	22	1	2	1	3
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Fournierella;?	2	0	0	0	0	0	0	0	341	0	2	0	0	0	8	0	0	0	0	0	7	0	0	0	0	59	0	1	10	3	0	2	0	0	0	0	0	0	2	0	0	0	0	129	3	0	0	0	0	0	20	397	0	0	85	0	925	24	3	1
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Fournierella;Fournierella massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Harryflintia;?	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	18	0	0	4	0	0	0	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Incertae Sedis;?	19	195	0	50	0	123	14	426	4	0	52	0	2	0	2	33	0	0	4	18	302	89	79	51	0	143	17	154	182	74	3	133	21	14	0	7	1	344	104	93	91	0	155	49	22	30	34	58	5	154	24	15	2	199	113	512	3	0	15	9
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Incertae Sedis;Clostridium sp.	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae;Incertae Sedis;[Clostridium] leptum	0	1	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	4	0	0	0	54	6	0	0	16	19	0	0	0	0	0	3	10	0	0	5	0	0	0	0	0	0	4	0	0	0	0	0	10	0	0	3	4
